endTime,artistName,trackName,msPlayed
2023-02-14 20:14,Chunkz,Vibranium,208509
2023-02-14 20:17,Asake,Joha,147999
2023-02-14 20:21,RAYE,Crew,236399
2023-02-14 20:23,Amaarae,FEEL A WAY,155088
2023-02-14 20:26,AJ Tracey,Wifey Riddim 3,172227
2023-02-14 20:29,Koomz,Mariah - Remix,165868
2023-02-14 20:33,DMW,Bum Bum,220199
2023-02-14 20:36,Crayon,Too Correct,208600
2023-02-14 20:43,Pa Salieu,Style & Fashion (feat. Obongjayar),32468
2023-02-14 20:47,Wretch 32,Tell Me,223706
2023-02-14 20:51,Ramin Djawadi,Arrival at Winterfell,223719
2023-02-14 20:53,Burna Boy,Alarm Clock,132626
2023-02-14 20:57,Krept & Konan,Crepes And Cones (Ya Dun Know),230452
2023-02-14 20:59,melvitto,Usual,167637
2023-02-14 21:03,Obongjayar,Tinko Tinko (Don't Play Me for a Fool),187906
2023-02-14 21:06,Kida Kudz,Issa Vibe,211804
2023-02-14 21:09,Burna Boy,Devil in California,195073
2023-02-14 21:13,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),216706
2023-02-14 21:16,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-02-14 21:19,Stormzy,Vossi Bop,196266
2023-02-14 21:22,Shakka,Too Bad Bad (feat. Mr Eazi),186119
2023-02-14 21:26,Drake,Right Hand,190594
2023-02-14 21:29,Skepta,No Sleep,191838
2023-02-14 21:31,Boj,Bill Up,131421
2023-02-14 21:34,French Montana,Wiggle It (feat. City Girls),162200
2023-02-14 21:37,Nicki Minaj,The Night Is Still Young,227559
2023-02-14 21:41,Drake,Find Your Love,208946
2023-02-14 21:44,BenjiFlow,Deep End,202359
2023-02-14 21:47,DJ Neptune,Nobody,145859
2023-02-14 21:49,Big Tril,Parte After Parte,110873
2023-02-14 23:56,French Montana,No Stylist (feat. Drake),192171
2023-02-14 23:59,Fuse ODG,Jinja,201590
2023-02-15 00:02,Jacquees,Risk It All (feat. Tory Lanez),206892
2023-02-15 00:06,Guru Nkz,Alkayida (Boys Abre),207718
2023-02-15 00:06,Skiibii,Baddest Boy,830
2023-02-15 00:07,JACKBOYS,WHAT TO DO? (feat. Don Toliver),5430
2023-02-15 00:07,JACKBOYS,WHAT TO DO? (feat. Don Toliver),51380
2023-02-15 00:11,Nicki Minaj,Good Form,199399
2023-02-15 00:13,Ragz Originale,OG lullaby,136559
2023-02-15 00:16,Cruel Santino,BEAUTIFUL NOTHING (feat. Gus Dapperton),197339
2023-02-15 00:21,Major Lazer,Watch Out For This (Bumaye),269145
2023-02-15 00:24,Victony,Fasta,170801
2023-02-15 00:26,Prettyboy D-O,Terminate,163904
2023-02-15 00:29,Doja Cat,Ride,176733
2023-02-15 00:33,Aidonia,Yeah Yeah,222222
2023-02-15 00:35,T.I.,Ball (feat. Lil Wayne),3740
2023-02-15 00:35,L.A.X,Run Away,900
2023-02-15 00:35,L.A.X,Run Away,150
2023-02-15 00:35,Blaqbonez,"Zombie (feat. PsychoYP, Laycon & A-Q)",4870
2023-02-15 00:35,Blaqbonez,"Zombie (feat. PsychoYP, Laycon & A-Q)",117198
2023-02-15 00:39,Blaqbonez,Don't Touch,207741
2023-02-15 00:40,Blaqbonez,TGF Pussy,115500
2023-02-15 00:43,Blaqbonez,Okwaraji,165000
2023-02-15 00:46,Blaqbonez,Fendi (feat. Joeboy),185116
2023-02-15 00:49,Blaqbonez,Faaji (feat. 1da Banton & Bad Boy Timz),170500
2023-02-15 00:52,Blaqbonez,"Zombie (feat. PsychoYP, Laycon & A-Q)",187499
2023-02-15 00:56,Blaqbonez,Haba,198265
2023-02-15 00:58,Blaqbonez,BACK IN UNI,150856
2023-02-15 01:02,Blaqbonez,Bling (feat. Amaarae & Buju),229999
2023-02-15 01:04,Blaqbonez,Heartbreaker (feat. Nasty C),154999
2023-02-15 01:07,Blaqbonez,Don't Touch,130571
2023-02-15 01:08,Blaqbonez,TGF Pussy,4109
2023-02-15 01:12,Sarkodie,Special Sumone (feat. Burna Boy n Aka),258963
2023-02-15 01:16,NSG,Nonsense,218705
2023-02-15 01:17,Jhené Aiko,P*$$Y Fairy (OTW),85761
2023-02-15 01:18,Jhené Aiko,P*$$Y Fairy (OTW),4667
2023-02-15 01:18,Hardy Caprio,Best Life,5546
2023-02-15 01:21,Hardy Caprio,Best Life,194014
2023-02-15 01:25,Major Lazer,Tied Up,187332
2023-02-15 01:26,Korede Bello,Mi Casa Su Casa,92571
2023-02-15 04:16,PinkPantheress,Boy's a Liar Pt. 2,126757
2023-02-15 04:18,PinkPantheress,Pain,98543
2023-02-15 04:23,Ayra Starr,ASE - A COLORS SHOW,7219
2023-02-15 04:23,Ayra Starr,ASE - A COLORS SHOW,157694
2023-02-15 04:27,Maleek Berry,Own It,181682
2023-02-15 04:29,Cruel Santino,Steal A Dime,114924
2023-02-15 04:30,Skepta,Greaze Mode,45450
2023-02-15 19:26,Mabel,Mad Love,1020
2023-02-15 19:28,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145541
2023-02-15 19:31,Octavian,Don't Cry,142043
2023-02-15 19:33,Baby Keem,ORANGE SODA,129881
2023-02-15 19:33,Mansa Cole,Summer Baddie,2957
2023-02-15 20:39,WSTRN,Ben' Ova,1200
2023-02-15 20:39,Dotman,Akube,0
2023-02-15 20:39,Big Sean,Lithuania (feat. Travis Scott),41980
2023-02-15 20:39,Jax Jones,Ring Ring,0
2023-02-15 20:42,Jax Jones,Ring Ring,217479
2023-02-15 20:47,Dotman,Akube,224586
2023-02-15 21:18,Rema,Carry,62030
2023-02-15 21:20,Tiësto,God Is A Dancer (with Mabel),990
2023-02-15 21:20,Tiësto,God Is A Dancer (with Mabel),370
2023-02-15 21:20,DJ Neptune,Nobody,530
2023-02-15 21:20,DJ Neptune,Nobody,160
2023-02-15 21:20,Bnxn,Something sweet,70
2023-02-15 21:20,Shenseea,Lighter (with Tarrus Riley & Rvssian),118820
2023-02-15 21:24,Mark Morrison,Return of the Mack,213092
2023-02-15 21:26,Post Malone,Wow.,120315
2023-02-15 21:26,Future,D4L,1300
2023-02-15 21:30,DING DONG,Genna Bounce (Remix) [feat. Bravo & Safaree],61350
2023-02-15 21:31,DING DONG,Genna Bounce (Remix) [feat. Bravo & Safaree],139
2023-02-15 21:34,Doja Cat,Bottom Bitch,197932
2023-02-15 21:38,Doja Cat,Alone,228866
2023-02-15 21:41,Jhené Aiko,P*$$Y Fairy (OTW),181859
2023-02-15 21:43,Chop Daily,Turn It Up,157590
2023-02-15 21:45,DJ Khaled,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",131061
2023-02-15 23:37,Sarz,PRISONA,0
2023-02-15 23:37,Banx & Ranx,Answerphone (feat. Yxng Bane),0
2023-02-15 23:37,City Girls,Take Yo Man,0
2023-02-15 23:39,Naira Marley,Koleyewon,96880
2023-02-16 02:08,Megan Thee Stallion,Body,27600
2023-02-16 02:10,NSG,Trust Issues,830
2023-02-16 02:10,Whoisakin,Space,135299
2023-02-16 02:10,Whoisakin,Space,10678
2023-02-16 02:10,Don Toliver,Can't Feel My Legs,1360
2023-02-16 02:13,Don Toliver,Can't Feel My Legs,180673
2023-02-16 02:16,Don Toliver,No Idea,154423
2023-02-16 02:19,Apex Village,W.T.T.V,211545
2023-02-16 02:24,PsychoYP,Heartless,278045
2023-02-16 02:28,The Weeknd,The Hills,242252
2023-02-16 02:31,Mr Eazi,Short Skirt,2690
2023-02-16 02:31,Mark Morrison,Return of the Mack,550
2023-02-16 02:31,Kid Ink,Promise (feat. Fetty Wap),460
2023-02-16 02:31,Walshy Fire,Call Me,1630
2023-02-16 02:31,Octavian,Lightning,162358
2023-02-16 02:31,S1mba,Rover (feat. DTG),540
2023-02-16 02:31,Nicki Minaj,Barbie Tingz,760
2023-02-16 02:31,Kevin Lyttle,Turn Me On,2040
2023-02-16 02:31,Pop Smoke,Element,760
2023-02-16 02:31,Drake,Time Flies,0
2023-02-16 02:34,Dave,System (feat. WizKid),181549
2023-02-16 02:35,Burna Boy,Wetin Dey Sup,41348
2023-02-16 02:39,Burna Boy,Wetin Dey Sup,174510
2023-02-16 02:39,Burna Boy,No Fit Vex,1350
2023-02-16 02:42,Burna Boy,Ph City Vibration,226880
2023-02-16 02:46,Central Cee,Ruby,205593
2023-02-16 02:50,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",229669
2023-02-16 02:51,Rihanna,James Joint,72079
2023-02-16 02:54,Boj,Awolowo,168246
2023-02-16 02:57,Boj,Lekki Love,195666
2023-02-16 02:59,Boj,Tinu Ewe,127346
2023-02-16 03:02,Dotman,My Woman,218069
2023-02-16 03:06,Ajebutter22,Unconditionally,197226
2023-02-16 03:08,Bree Runway,Big Racks (feat. Brooke Candy),153442
2023-02-16 03:12,NSG,Yo Darlin',2794
2023-02-16 03:12,Ariana Grande,sweetener,208493
2023-02-16 03:15,Dexta Daps,Shabba Madda Pot,142978
2023-02-16 03:18,Wizkid,Ginger (feat. Burna Boy),196145
2023-02-16 03:21,R2Bees,Tinkerbell (feat. Wizkid),183499
2023-02-16 03:23,Peruzzi,Somebody Baby,139635
2023-02-16 03:25,PsychoYP,MIDLIFE CRISIS,131477
2023-02-16 03:28,Rema,Carry,159083
2023-02-16 03:32,Rema,Time N Affection,230721
2023-02-16 03:35,Boj,Money & Laughter,151167
2023-02-16 03:39,Rema,Addicted,270995
2023-02-16 03:43,Nana Rogues,Don't Stress,213532
2023-02-16 03:47,Rema,Hold Me,249956
2023-02-16 03:51,Rema,Divine,213289
2023-02-16 03:54,Rema,Wine,230129
2023-02-16 03:58,Rema,Are You There?,193379
2023-02-16 04:01,Gabzy,As Friends,212282
2023-02-16 04:04,Pheelz,Wayward Girl,147470
2023-02-16 04:08,Justine Skye,Collide (feat. Tyga),260169
2023-02-16 04:14,Musa Keys,Selema (Po Po),340845
2023-02-16 04:18,Davido,Champion Sound,237875
2023-02-16 04:20,Cruel Santino,I TOLD GUS I'M DREAMIN,163669
2023-02-16 04:23,Pheelz,Finesse,146825
2023-02-16 04:25,Cruel Santino,WICKED CITY (feat. Gus Dapperton),1270
2023-02-16 04:25,Cruel Santino,WAY OF THE SERPENT,157200
2023-02-16 04:28,Cruel Santino,BORN AGAIN (feat. Amaarae),183845
2023-02-16 04:32,Cruel Santino,BEAUTIFUL NOTHING (feat. Gus Dapperton),197339
2023-02-16 04:35,Cruel Santino,FINAL CHAMPION,187307
2023-02-16 04:38,Cruel Santino,DEADMAN BONE (feat. Koffee),171537
2023-02-16 04:41,Cruel Santino,MERMAID AQUA,172459
2023-02-16 04:43,Cruel Santino,HEATING ROCKS,171577
2023-02-16 04:45,Cruel Santino,THE PEARLS (feat. Maison2500),112617
2023-02-16 04:49,Beetrus,Your Lovin',205478
2023-02-16 04:51,Skiibii,Baddest Boy - Remix,144064
2023-02-16 04:52,Marksman,Verified Choppa 2,82053
2023-02-16 04:56,Harmonize,Kainama (feat. Burna Boy & Diamond Platnumz),213840
2023-02-16 04:59,Doja Cat,Shine,160132
2023-02-16 05:01,Summer Walker,Constant Bullshit,680
2023-02-16 05:01,Maradona,Feeling Good (Marapiano),121132
2023-02-16 05:01,Ch'cco,Nkao Tempela,830
2023-02-16 05:07,Ch'cco,Nkao Tempela,361527
2023-02-16 05:10,Summer Walker,Constant Bullshit,197093
2023-02-16 05:15,Prettyboy D-O,Kumbaye / Sideman Interlude,298883
2023-02-16 05:19,Burna Boy,Outside (feat. Mabel),218250
2023-02-16 05:22,Reekado Banks,Ozumba Mbadiwe,212636
2023-02-16 05:25,melvitto,Usual,167637
2023-02-16 05:27,Skiibii,Baddest Boy,141598
2023-02-16 05:30,L.A.X,Run Away,132548
2023-02-16 05:30,Fireboy DML,Shadé,2100
2023-02-16 05:30,Mut4y,Bad,990
2023-02-16 05:34,Pa Salieu,Style & Fashion (feat. Obongjayar),266867
2023-02-16 05:37,Azanti,Time Difference,177890
2023-02-16 05:40,RDX,Broad Out - Raw,186759
2023-02-16 05:43,Runtown,Tradition,153468
2023-02-16 05:45,SPINALL,Pressure,163479
2023-02-16 05:46,Glass Animals,Heat Waves,66624
2023-02-16 05:49,Kendrick Lamar,Poetic Justice,136950
2023-02-16 05:52,Octavian,Famous,204300
2023-02-16 06:02,Wizkid,No Lele,218173
2023-02-16 06:05,Latto,Big Energy,173181
2023-02-16 06:15,Lojay,Tonongo,97998
2023-02-16 06:19,Obongjayar,Gone Girl,253684
2023-02-16 06:23,City Girls,Flewed Out,190491
2023-02-16 06:27,Dua Lipa,Love Again,258003
2023-02-16 06:29,Blaqbonez,Heartbreaker (feat. Nasty C),154999
2023-02-16 06:30,Amaarae,FANCY,30822
2023-02-16 06:38,Young T & Bugsey,Big Bidness,160252
2023-02-16 06:41,Trey Wavey,Sadé,179999
2023-02-16 06:44,Higo,Company,151897
2023-02-16 06:46,Joeboy,Fààjí,149741
2023-02-16 06:50,Mr Eazi,Bankulize,248450
2023-02-16 06:53,Mr Eazi,Hollup,122528
2023-02-16 13:48,Mayorkun,Holy Father,417
2023-02-16 13:52,Summer Walker,No Love (with SZA),231497
2023-02-16 13:56,RDX,Kotch,34265
2023-02-16 13:56,Summer Walker,Ex For A Reason (with JT from City Girls),225501
2023-02-16 14:00,Summer Walker,4th Baby Mama,221193
2023-02-16 14:37,Sarkodie,Special Sumone (feat. Burna Boy n Aka),251820
2023-02-16 14:43,P-Square,Temptation,284690
2023-02-16 14:47,2Baba,Ihe Ne Me,253857
2023-02-16 14:52,Naeto C,Ki Ni Big Deal,268972
2023-02-16 14:55,Timaya,Cold Outside,181223
2023-02-16 14:55,Big Sean,Lithuania (feat. Travis Scott),1700
2023-02-16 14:55,Big Sean,Lithuania (feat. Travis Scott),730
2023-02-16 14:55,Magic System,Ambiance à l'africaine,4846
2023-02-16 14:55,Mansa Cole,Summer Baddie,1170
2023-02-16 14:55,Mansa Cole,Summer Baddie,1360
2023-02-16 14:58,Dave,System (feat. WizKid),181549
2023-02-16 19:41,Burna Boy,Wetin Dey Sup,138648
2023-02-16 19:41,2Baba,Ihe Ne Me,2340
2023-02-16 19:46,2Baba,Ihe Ne Me,253857
2023-02-16 19:50,Naeto C,Ki Ni Big Deal,268972
2023-02-16 19:53,Timaya,Cold Outside,181223
2023-02-16 19:56,Magic System,Ambiance à l'africaine,183572
2023-02-16 19:57,Rihanna,Goodnight Gotham,37845
2023-02-16 19:57,Rihanna,Goodnight Gotham,240
2023-02-16 19:58,Rihanna,Goodnight Gotham,50206
2023-02-16 20:04,Rihanna,Same Ol’ Mistakes,397092
2023-02-16 20:06,PinkPantheress,Pain,98543
2023-02-16 20:09,PinkPantheress,Take Me Home,200652
2023-02-16 20:11,PinkPantheress,Boy's a Liar Pt. 2,131012
2023-02-16 20:14,Rotimi,Make You Say,166745
2023-02-16 20:17,Blaq Jerzee,Superwoman,192308
2023-02-16 20:28,Poco Lee,Otilo (Izz Gone),121903
2023-02-16 22:39,Rihanna,Same Ol’ Mistakes,397092
2023-02-16 22:41,PinkPantheress,Pain,98543
2023-02-16 22:44,PinkPantheress,Take Me Home,200652
2023-02-16 22:46,PinkPantheress,Boy's a Liar Pt. 2,131012
2023-02-16 22:49,Rotimi,Make You Say,166745
2023-02-16 22:51,Poco Lee,Otilo (Izz Gone),5330
2023-02-16 22:51,Blaq Jerzee,Superwoman,91232
2023-02-16 22:58,Musa Keys,Vula Mlomo,441852
2023-02-16 23:01,Alicia Aylies,Mojo,158615
2023-02-16 23:12,Fireboy DML,Compromise (feat. Rema),195939
2023-02-16 23:22,Koffee,Lockdown,179736
2023-02-16 23:25,Show Dem Camp,Live Life,880
2023-02-16 23:25,Koffee,Pull Up,171091
2023-02-16 23:25,JayO,XO,6
2023-02-16 23:25,JayO,XO,2690
2023-02-16 23:28,DJ Boat,Old School Love,34116
2023-02-16 23:28,Victony,Fasta,7120
2023-02-16 23:28,AMARIA BB,Live Some Life (feat. DING DONG),185191
2023-02-16 23:31,Wizkid,Balance,130530
2023-02-16 23:33,Tiwa Savage,Loaded,155788
2023-02-16 23:36,Gabzy,Pull Up,153135
2023-02-16 23:43,Fireboy DML,Compromise (feat. Rema),195939
2023-02-16 23:45,Koffee,Lockdown,67420
2023-02-16 23:50,Naeto C,Ki Ni Big Deal,268972
2023-02-16 23:53,Timaya,Cold Outside,181223
2023-02-16 23:53,Magic System,Ambiance à l'africaine,4699
2023-02-16 23:54,Rihanna,Goodnight Gotham,88492
2023-02-17 02:32,Rihanna,Same Ol’ Mistakes,397092
2023-02-17 02:34,PinkPantheress,Pain,98543
2023-02-17 02:37,PinkPantheress,Take Me Home,200652
2023-02-17 02:39,PinkPantheress,Boy's a Liar Pt. 2,131013
2023-02-17 02:42,Blaq Jerzee,Superwoman,15227
2023-02-17 02:42,Rotimi,Make You Say,166745
2023-02-17 02:45,Poco Lee,Otilo (Izz Gone),162781
2023-02-17 02:48,Ruger,Red Flags,175254
2023-02-17 02:55,Musa Keys,Vula Mlomo,441852
2023-02-17 02:59,Alicia Aylies,Mojo,187188
2023-02-17 03:00,June Freedom,𝘠𝘚𝘓,110275
2023-02-17 16:12,"The Rants, Bants, and Confessions Podcast",Valentine Special Episode,238390
2023-02-17 17:29,"The Rants, Bants, and Confessions Podcast",Valentine Special Episode,2183180
2023-02-17 18:24,"The Rants, Bants, and Confessions Podcast",Valentine Special Episode,1596879
2023-02-17 19:13,Nailing It,Love The Body You're In Ft. Audrey,2923929
2023-02-17 19:23,The Straight Shooter Recruiter,How To Make The Perfect LinkedIn Profile - EASY Optimization Tips from a Recruiter,623270
2023-02-17 19:47,Call Her Daddy,Rebel Wilson: Dating Fails to Finding the One [VIDEO],0
2023-02-17 19:47,Call Her Daddy,Rebel Wilson: Dating Fails to Finding the One [VIDEO],319359
2023-02-17 19:50,Timaya,Cold Outside,181223
2023-02-17 19:50,Magic System,Ambiance à l'africaine,6730
2023-02-17 19:52,Rihanna,Goodnight Gotham,88492
2023-02-17 19:59,Rihanna,Same Ol’ Mistakes,397092
2023-02-17 20:00,PinkPantheress,Pain,98543
2023-02-17 20:03,PinkPantheress,Take Me Home,200652
2023-02-17 20:06,PinkPantheress,Boy's a Liar Pt. 2,131012
2023-02-17 20:08,Rotimi,Make You Say,166745
2023-02-17 20:26,Blaq Jerzee,Superwoman,192308
2023-02-17 20:29,Poco Lee,Otilo (Izz Gone),162781
2023-02-17 20:32,Musa Keys,Vula Mlomo,27226
2023-02-17 20:32,Alicia Aylies,Mojo,1940
2023-02-17 20:32,Ruger,Red Flags,175254
2023-02-17 20:38,Musa Keys,Vula Mlomo,321730
2023-02-17 20:38,June Freedom,𝘠𝘚𝘓,5880
2023-02-17 20:38,Alicia Aylies,Mojo,1030
2023-02-17 20:44,Ch'cco,Nkao Tempela,361527
2023-02-17 20:46,Ch'cco,Nkao Tempela,145180
2023-02-17 20:47,Ch'cco,Nkao Tempela,16320
2023-02-17 20:49,PinkPantheress,Boy's a Liar Pt. 2,131013
2023-02-17 20:52,Rotimi,Make You Say,166745
2023-02-17 20:56,Blaq Jerzee,Superwoman,168877
2023-02-17 20:59,AMARIA BB,Live Some Life (feat. DING DONG),185191
2023-02-17 21:02,DJ Boat,Old School Love,171070
2023-02-17 21:05,Victony,Fasta,170800
2023-02-17 21:07,Asake,Joha,147999
2023-02-17 21:09,Mavins,Won Da Mo,80300
2023-02-17 21:30,Mavins,Won Da Mo,167379
2023-02-17 21:33,Bad Boy Timz,Move,150491
2023-02-17 21:36,DJ Tunez,"Majo (feat. Wizkid, Alpha P & Tay Iwar)",3860
2023-02-17 21:36,Mansa Cole,Summer Baddie,160205
2023-02-17 21:39,Wizkid,Money & Love,191505
2023-02-17 21:42,Wretch 32,Burn,195383
2023-02-17 21:44,Asake,Reason (feat. Russ),131763
2023-02-17 21:47,Davido,Stand Strong (feat. Sunday Service Choir),182791
2023-02-17 21:50,Fireboy DML,Coming Back For You,176292
2023-02-17 21:53,Bloody Civilian,Wake Up,162826
2023-02-17 21:55,Odunsi (The Engine),DRAMA QUEEN,131405
2023-02-17 21:58,Ragz Originale,no doubt,164315
2023-02-17 21:59,Ayüü,2Müch,64999
2023-02-17 22:04,Gabzy,Coco,285059
2023-02-17 22:05,Odunsi (The Engine),luv in a mosh,97071
2023-02-17 22:08,DRB Lasgidi,Next Gen - Bonus,88562
2023-02-17 22:09,Odunsi (The Engine),Alté Cruise,4690
2023-02-17 22:09,SPINALL,Omoge (feat. Dotman),1260
2023-02-17 22:11,Cruel Santino,showmetheway !!,140799
2023-02-17 22:13,Cruel Santino,showmetheway !!,710
2023-02-17 22:13,Cruel Santino,showmetheway !!,78868
2023-02-17 22:17,Naeto C,Ki Ni Big Deal,268972
2023-02-17 22:20,Timaya,Cold Outside,181223
2023-02-17 22:20,Magic System,Ambiance à l'africaine,4799
2023-02-17 22:24,Ruger,Asiwaju,215999
2023-02-17 22:27,Ruger,Girlfriend,196799
2023-02-17 22:31,Ruger,Dior,220525
2023-02-17 22:38,Ruger,Red Flags,175254
2023-02-17 22:39,DJ Neptune,Bienvenue,71414
2023-02-18 01:14,Ruger,Asiwaju,215999
2023-02-18 01:18,Ruger,Girlfriend,196799
2023-02-18 01:25,Ruger,Dior,220525
2023-02-18 01:28,DJ Neptune,Bienvenue,19422
2023-02-18 01:28,Ruger,Red Flags,175254
2023-02-18 06:23,DJ Neptune,Bienvenue,7040
2023-02-18 06:26,Ruger,WeWe,173616
2023-02-18 06:29,Ruger,Bounce,184686
2023-02-18 06:33,Ruger,Snapchat,206774
2023-02-18 06:37,D'Prince,One Shirt (feat. Jonzing World),266178
2023-02-18 06:40,Ruger,Ruger,191174
2023-02-18 06:42,Ruger,Bow,93179
2023-02-18 14:13,Sarkodie,Special Sumone (feat. Burna Boy n Aka),258963
2023-02-18 14:18,P-Square,Temptation,284690
2023-02-18 14:22,2Baba,Ihe Ne Me,253857
2023-02-18 14:27,Naeto C,Ki Ni Big Deal,268972
2023-02-18 14:30,Timaya,Cold Outside,181223
2023-02-18 14:30,Magic System,Ambiance à l'africaine,7015
2023-02-18 14:31,Rihanna,Goodnight Gotham,88492
2023-02-18 14:38,Rihanna,Same Ol’ Mistakes,397092
2023-02-18 14:40,PinkPantheress,Pain,98543
2023-02-18 14:43,PinkPantheress,Take Me Home,200652
2023-02-18 14:45,PinkPantheress,Boy's a Liar Pt. 2,131013
2023-02-18 14:48,Rotimi,Make You Say,166745
2023-02-18 14:51,Blaq Jerzee,Superwoman,192308
2023-02-18 14:54,Poco Lee,Otilo (Izz Gone),162782
2023-02-18 14:57,Ruger,Red Flags,175254
2023-02-18 15:04,Musa Keys,Vula Mlomo,441852
2023-02-18 15:07,Alicia Aylies,Mojo,187187
2023-02-18 15:10,June Freedom,𝘠𝘚𝘓,173714
2023-02-18 15:14,Janelle Monáe,Yoga,217677
2023-02-18 15:17,Afro Nation,Craze,174952
2023-02-18 15:19,PsychoYP,Stronger,173571
2023-02-18 15:23,Mut4y,Manya,231272
2023-02-18 15:26,Ayra Starr,ASE - A COLORS SHOW,164570
2023-02-18 15:29,Wizkid,Everyday,200145
2023-02-18 15:32,Blaqbonez,BACK IN UNI,150856
2023-02-18 15:35,Wizkid,2 Sugar (feat. Ayra Starr),187905
2023-02-18 15:38,Terri,Danger,157648
2023-02-18 15:41,Wizkid,Balance,181839
2023-02-18 15:43,Tiwa Savage,Loaded,155788
2023-02-18 15:46,Gabzy,Pull Up,153135
2023-02-18 15:49,Fireboy DML,Compromise (feat. Rema),195939
2023-02-18 15:52,Koffee,Lockdown,179736
2023-02-18 15:55,Koffee,Pull Up,171091
2023-02-18 15:58,JayO,XO,168249
2023-02-18 16:01,Show Dem Camp,Live Life,221398
2023-02-18 16:04,AMARIA BB,Live Some Life (feat. DING DONG),185191
2023-02-18 16:07,DJ Boat,Old School Love,171070
2023-02-18 16:10,Victony,Fasta,170800
2023-02-18 16:13,Asake,Joha,147999
2023-02-18 16:17,Mavins,Won Da Mo,247678
2023-02-18 16:19,Bad Boy Timz,Move,150490
2023-02-18 16:22,Mansa Cole,Summer Baddie,168460
2023-02-18 16:24,DJ Tunez,"Majo (feat. Wizkid, Alpha P & Tay Iwar)",153017
2023-02-18 16:28,Wizkid,Money & Love,191505
2023-02-18 16:31,Wretch 32,Burn,195383
2023-02-18 16:33,Asake,Reason (feat. Russ),131763
2023-02-18 16:36,Davido,Stand Strong (feat. Sunday Service Choir),182790
2023-02-18 16:39,Fireboy DML,Coming Back For You,176293
2023-02-18 16:42,Bloody Civilian,Wake Up,162826
2023-02-18 16:44,Odunsi (The Engine),DRAMA QUEEN,131405
2023-02-18 16:47,Ragz Originale,no doubt,164315
2023-02-18 16:48,Ayüü,2Müch,64999
2023-02-18 16:52,Gabzy,Coco,285059
2023-02-18 16:54,Odunsi (The Engine),luv in a mosh,97071
2023-02-18 16:56,DRB Lasgidi,Next Gen - Bonus,95999
2023-02-18 16:59,SPINALL,Omoge (feat. Dotman),212135
2023-02-18 17:02,Odunsi (The Engine),Alté Cruise,192309
2023-02-18 17:05,Blackmagic,Soon,184799
2023-02-18 17:08,Boj,Confam,144950
2023-02-18 17:10,Amaarae,FEEL A WAY,155088
2023-02-18 17:14,BenjiFlow,Deep End,202359
2023-02-18 17:16,Ragz Originale,OG lullaby,136559
2023-02-18 17:18,Netta,Playground Politica (with Mr Eazi),2435
2023-02-18 17:22,Sarkodie,Special Sumone (feat. Burna Boy n Aka),258963
2023-02-18 17:27,P-Square,Temptation,284690
2023-02-18 17:29,2Baba,Ihe Ne Me,102161
2023-02-18 17:49,Naeto C,Ki Ni Big Deal,192191
2023-02-18 17:52,Timaya,Cold Outside,181223
2023-02-18 17:55,Magic System,Ambiance à l'africaine,183572
2023-02-18 17:57,Rihanna,Goodnight Gotham,88492
2023-02-18 18:03,Rihanna,Same Ol’ Mistakes,397093
2023-02-18 18:03,PinkPantheress,Pain,6389
2023-02-18 18:06,PinkPantheress,Take Me Home,147210
2023-02-18 18:36,PinkPantheress,Take Me Home,53443
2023-02-18 18:38,PinkPantheress,Boy's a Liar Pt. 2,131013
2023-02-18 18:40,Rotimi,Make You Say,166745
2023-02-18 18:42,Blaq Jerzee,Superwoman,77672
2023-02-19 03:42,Blaq Jerzee,Superwoman,114635
2023-02-19 03:45,Poco Lee,Otilo (Izz Gone),162781
2023-02-19 03:49,Ruger,Red Flags,25399
2023-02-19 03:49,Magic System,Ambiance à l'africaine,1280
2023-02-19 03:49,Naeto C,Ki Ni Big Deal,570
2023-02-19 04:10,Rihanna,Goodnight Gotham,75980
2023-02-19 04:11,Rihanna,Same Ol’ Mistakes,41140
2023-02-19 04:47,Rihanna,Same Ol’ Mistakes,397192
2023-02-19 04:49,PinkPantheress,Pain,98543
2023-02-19 04:52,PinkPantheress,Take Me Home,200652
2023-02-19 05:01,PinkPantheress,Boy's a Liar Pt. 2,131013
2023-02-19 05:22,Rotimi,Make You Say,61949
2023-02-19 06:48,Rihanna,Same Ol’ Mistakes,397092
2023-02-19 06:53,PinkPantheress,Pain,98543
2023-02-19 06:56,PinkPantheress,Take Me Home,200652
2023-02-19 07:01,PinkPantheress,Boy's a Liar Pt. 2,194508
2023-02-19 07:04,Rotimi,Make You Say,166745
2023-02-19 07:18,Blaq Jerzee,Superwoman,192308
2023-02-19 07:21,Poco Lee,Otilo (Izz Gone),162782
2023-02-19 07:24,Ruger,Red Flags,175254
2023-02-19 07:25,Musa Keys,Vula Mlomo,26466
2023-02-19 07:31,Rihanna,Same Ol’ Mistakes,397092
2023-02-19 07:31,PinkPantheress,Pain,13705
2023-02-19 07:32,Rotimi,Make You Say,880
2023-02-19 07:32,PinkPantheress,Take Me Home,2520
